post_id,post_type,likes,shares,comments
1184,static_image,743,80,71
1185,reels,227,90,118
1186,carousel,179,26,226
1187,carousel,749,227,113
1188,static_image,201,137,173
1189,static_image,986,39,54
1190,reels,619,208,292
1191,reels,927,146,276
1192,reels,989,11,412
1193,static_image,688,272,410
1194,reels,165,217,86
1195,carousel,630,56,483
1196,carousel,626,56,412
1197,reels,938,279,460
1198,reels,948,215,145
1199,reels,720,253,302
1200,static_image,534,24,98
1201,reels,462,78,326
1202,static_image,747,210,29
1203,reels,960,174,363
1204,carousel,100,248,481
1205,reels,968,195,20
1206,reels,887,160,169
1207,reels,913,256,449
1208,static_image,751,55,454
1209,carousel,187,158,390
1210,reels,842,169,147
1211,static_image,476,50,106
1212,reels,266,213,389
1213,reels,827,269,454
1214,reels,890,33,273
1215,carousel,117,164,373
1216,static_image,463,74,409
1217,static_image,950,296,24
1218,carousel,247,107,438
1219,carousel,305,21,243
1220,carousel,990,189,370
1221,carousel,330,193,431
1222,reels,567,208,335
1223,carousel,747,20,133
1224,reels,550,233,100
1225,reels,650,287,189
1226,reels,217,137,393
1227,static_image,142,150,24
1228,reels,100,88,447
1229,static_image,848,114,448
1230,carousel,712,120,356
1231,carousel,325,214,272
1232,carousel,935,9,252
1233,carousel,712,93,317
1234,carousel,279,134,321
1235,reels,779,145,226
1236,reels,922,183,245
1237,reels,273,243,164
1238,static_image,583,208,309
1239,carousel,57,266,349
1240,reels,624,149,162
1241,static_image,160,251,42
1242,reels,333,171,451
1243,reels,317,157,106
1244,carousel,579,128,470
1245,carousel,874,211,348
1246,reels,747,76,379
1247,carousel,721,259,161
1248,reels,978,219,217
1249,reels,804,23,308
1250,static_image,635,102,185
1251,static_image,780,118,361
1252,static_image,703,248,474
1253,static_image,417,264,163
1254,carousel,910,290,102
1255,reels,149,246,75
1256,static_image,314,291,400
1257,carousel,746,176,345
1258,carousel,277,186,124
1259,static_image,942,162,225
1260,reels,430,138,309
1261,reels,524,65,250
1262,carousel,937,41,251
1263,carousel,562,66,454
1264,static_image,440,276,162
1265,reels,105,82,80
1266,carousel,400,214,301
1267,reels,196,166,451
1268,static_image,234,46,259
1269,reels,696,95,170
1270,static_image,109,7,241
1271,reels,264,91,305
1272,carousel,551,50,76
1273,static_image,494,224,216
1274,reels,538,201,12
1275,carousel,596,107,384
1276,reels,64,169,397
1277,static_image,245,14,356
1278,carousel,691,132,125
1279,static_image,948,181,169
1280,carousel,155,201,267
1281,static_image,363,90,43
1282,carousel,355,153,243
1283,static_image,582,273,182
1284,reels,959,73,185
1285,reels,417,101,94
1286,reels,69,121,124
1287,static_image,184,113,385
1288,carousel,653,263,96
1289,carousel,425,24,202
1290,static_image,311,278,329
1291,carousel,658,29,348
1292,carousel,719,15,34
1293,static_image,168,218,237
1294,reels,176,285,139
1295,reels,768,83,115
1296,static_image,752,9,164
1297,reels,727,56,349
1298,static_image,326,75,224
1299,carousel,573,65,154
1300,carousel,853,59,264
1301,carousel,673,107,408
1302,reels,901,272,113
1303,reels,770,214,161
1304,carousel,90,285,264
1305,carousel,754,251,179
1306,carousel,52,11,353
1307,carousel,978,61,437
1308,static_image,735,257,86
1309,carousel,848,266,48
1310,static_image,790,56,473
1311,reels,709,123,243
1312,reels,320,242,35
1313,carousel,882,94,457
1314,carousel,922,153,194
1315,static_image,370,223,388
1316,carousel,147,28,14
1317,carousel,729,92,178
1318,reels,965,229,499
1319,static_image,324,52,200
1320,reels,237,63,215
1321,reels,517,144,437
1322,reels,756,249,419
1323,reels,714,90,67
1324,carousel,762,35,492
1325,carousel,156,218,476
1326,static_image,544,296,357
1327,reels,235,199,408
1328,reels,676,19,451
1329,static_image,951,71,257
1330,reels,165,215,235
1331,carousel,114,138,345
1332,reels,62,273,402
1333,static_image,640,294,124
1334,static_image,944,178,275
1335,static_image,754,53,231
1336,static_image,794,132,256
1337,reels,729,202,86
1338,static_image,963,32,15
1339,static_image,210,263,444
1340,reels,922,258,455
1341,carousel,126,256,174
1342,carousel,388,147,35
1343,static_image,278,286,339
1344,reels,462,125,50
1345,reels,504,298,239
1346,carousel,927,260,238
1347,reels,171,259,391
1348,static_image,68,57,216
1349,reels,86,290,291
1350,carousel,895,51,415
1351,static_image,683,160,465
1352,static_image,625,110,345
1353,static_image,517,179,196
1354,carousel,886,119,442
1355,reels,389,291,402
1356,static_image,664,247,376
1357,static_image,422,236,68
1358,carousel,827,118,11
1359,reels,413,154,290
1360,static_image,432,59,33
1361,carousel,554,76,430
1362,static_image,810,214,64
1363,reels,675,105,106
1364,carousel,922,206,120
1365,reels,894,102,376
1366,reels,160,217,33
1367,static_image,907,68,405
1368,reels,518,263,78
1369,reels,54,276,386
1370,carousel,616,226,439
1371,static_image,544,265,409
1372,carousel,758,93,384
1373,carousel,156,203,346
1374,static_image,670,169,268
1375,reels,478,132,150
1376,reels,401,155,241
1377,carousel,191,216,318
1378,static_image,957,267,163
1379,static_image,610,165,374
1380,static_image,616,116,112
1381,carousel,689,153,361
1382,reels,993,72,373
1383,static_image,232,262,287
1384,static_image,702,170,373
1385,carousel,829,185,297
1386,reels,646,297,492
1387,static_image,777,218,355
1388,static_image,965,278,156
1389,reels,877,11,277
1390,carousel,75,200,84
1391,carousel,736,33,112
1392,reels,818,87,156
1393,static_image,306,79,439
1394,carousel,757,156,114
1395,static_image,83,188,426
1396,reels,154,292,452
1397,carousel,810,292,209
1398,carousel,573,152,364
1399,static_image,98,200,208
1400,reels,857,165,292
1401,carousel,63,133,113
1402,static_image,939,231,434
1403,carousel,983,193,396
1404,static_image,609,105,407
1405,static_image,248,155,239
1406,carousel,749,43,105
1407,carousel,802,268,71
1408,reels,91,224,152
1409,static_image,320,71,92
1410,static_image,916,135,12
1411,reels,527,84,30
1412,carousel,1000,170,315
1413,carousel,842,159,261
1414,static_image,613,188,47
1415,static_image,375,274,122
1416,carousel,583,39,412
1417,static_image,213,217,288
1418,static_image,463,52,188
1419,carousel,954,114,349
1420,reels,389,189,160
1421,carousel,820,276,253
1422,static_image,893,9,68
1423,static_image,404,233,133
1424,static_image,678,129,500
1425,carousel,748,169,205
1426,carousel,445,136,286
1427,static_image,339,17,476
1428,static_image,891,196,273
1429,static_image,506,254,32
1430,reels,969,103,174
1431,static_image,134,54,95
1432,static_image,596,8,330
1433,carousel,265,114,452
1434,static_image,484,58,115
1435,static_image,898,227,341
1436,carousel,814,83,22
1437,reels,784,174,29
1438,carousel,125,32,101
1439,reels,621,41,304
1440,carousel,982,137,218
1441,reels,511,212,231
1442,reels,67,204,354
1443,carousel,597,8,338
1444,static_image,683,37,397
1445,static_image,649,28,368
1446,carousel,416,262,64
1447,reels,855,159,320
1448,carousel,338,229,205
1449,reels,891,20,252
1450,carousel,596,117,79
1451,static_image,450,284,161
1452,static_image,197,157,356
1453,static_image,713,196,500
1454,carousel,616,289,82
1455,carousel,92,7,303
1456,static_image,453,280,290
1457,carousel,362,112,393
1458,static_image,975,181,118
1459,reels,977,267,82
1460,carousel,238,118,325
1461,reels,248,63,102
1462,static_image,868,295,446
1463,carousel,921,286,246
1464,static_image,612,42,158
1465,static_image,118,133,60
1466,carousel,793,254,497
1467,reels,415,70,353
1468,static_image,290,56,155
1469,static_image,121,104,172
1470,reels,511,173,325
1471,static_image,363,83,299
1472,static_image,423,166,500
1473,reels,222,7,170
1474,carousel,854,118,374
1475,static_image,706,228,151
1476,reels,187,174,459
1477,reels,523,233,193
1478,reels,548,287,65
1479,carousel,711,46,440
1480,reels,929,76,466
1481,static_image,251,139,385
1482,static_image,128,43,466
1483,carousel,919,264,333
1484,carousel,882,212,403
1485,static_image,267,23,292
1486,reels,606,281,251
1487,static_image,843,81,197
1488,reels,278,153,78
1489,reels,563,266,56
1490,reels,422,262,15
1491,static_image,294,89,397
1492,static_image,193,233,91
1493,carousel,629,294,347
1494,carousel,803,252,490
1495,reels,91,117,399
1496,reels,287,37,145
1497,reels,289,26,352
1498,carousel,580,189,208
1499,reels,989,237,461
1500,carousel,90,170,62
1501,static_image,583,145,437
1502,static_image,319,283,301
1503,carousel,435,198,197
1504,static_image,719,44,274
1505,reels,435,119,274
1506,reels,411,181,259
1507,reels,958,8,266
1508,carousel,500,89,127
1509,carousel,576,148,118
1510,carousel,241,85,195
1511,static_image,784,65,348
1512,carousel,474,174,378
1513,carousel,543,250,255
1514,carousel,654,87,341
1515,reels,72,129,32
1516,carousel,637,87,78
1517,static_image,574,25,466
1518,static_image,200,33,95
1519,reels,994,97,274
1520,reels,663,293,336
1521,carousel,949,150,494
1522,carousel,271,234,320
1523,reels,938,251,97
1524,carousel,900,215,317
1525,carousel,863,98,329
1526,static_image,573,140,95
1527,static_image,752,180,482
1528,reels,660,40,127
1529,reels,444,72,65
1530,carousel,257,272,450
1531,static_image,750,219,433
1532,carousel,670,54,100
1533,reels,973,24,459
1534,static_image,565,65,57
1535,reels,725,71,471
1536,static_image,602,5,469
1537,static_image,714,225,277
1538,reels,429,27,367
1539,static_image,489,122,490
1540,reels,858,200,189
1541,static_image,873,299,60
1542,reels,187,135,254
1543,carousel,981,47,155
1544,static_image,947,283,219
1545,reels,243,7,373
1546,static_image,858,8,305
1547,static_image,170,271,13
1548,reels,720,110,362
1549,reels,468,190,64
1550,carousel,486,134,143
1551,static_image,483,294,197
1552,static_image,332,208,396
1553,carousel,473,287,411
1554,static_image,544,96,199
1555,static_image,618,252,139
1556,reels,641,181,406
1557,static_image,457,75,447
1558,static_image,171,122,238
1559,static_image,215,56,119
1560,static_image,460,178,420
1561,static_image,678,31,92
1562,reels,701,7,421
1563,carousel,893,79,251
1564,static_image,495,50,42
1565,reels,277,194,50
1566,static_image,88,201,486
1567,reels,678,271,156
1568,static_image,661,34,494
1569,carousel,705,258,234
1570,carousel,256,270,156
1571,carousel,84,266,274
1572,static_image,287,91,355
1573,carousel,418,127,345
1574,carousel,211,49,151
1575,reels,411,207,217
1576,static_image,255,270,17
1577,static_image,770,40,480
1578,carousel,612,150,381
1579,static_image,986,183,187
1580,reels,281,104,242
1581,reels,638,7,143
1582,carousel,466,264,64
1583,static_image,124,262,160
1584,reels,169,267,499
1585,reels,947,280,426
1586,static_image,306,231,203
1587,static_image,545,129,397
1588,reels,844,239,358
1589,reels,968,19,256
1590,carousel,314,39,205
1591,static_image,857,117,356
1592,static_image,285,166,221
1593,reels,578,279,14
1594,static_image,902,139,137
1595,reels,145,209,354
1596,static_image,890,180,48
1597,static_image,232,248,170
1598,reels,273,298,147
1599,carousel,814,102,265
1600,static_image,254,125,386
1601,carousel,943,140,115
1602,carousel,257,132,438
1603,static_image,414,84,408
1604,carousel,172,45,356
1605,static_image,554,8,401
1606,static_image,93,251,200
1607,static_image,372,257,469
1608,static_image,939,145,261
1609,carousel,832,266,153
1610,reels,277,300,75
1611,carousel,588,221,254
1612,static_image,83,262,187
1613,reels,931,94,244
1614,carousel,765,270,245
1615,reels,755,9,16
1616,static_image,265,199,307
1617,carousel,383,190,323
1618,reels,241,285,144
1619,carousel,325,246,500
1620,static_image,401,192,104
1621,reels,484,112,224
1622,static_image,820,195,196
1623,reels,336,235,102
1624,static_image,184,299,361
1625,carousel,883,56,379
1626,reels,873,125,294
1627,reels,926,200,110
1628,carousel,869,81,252
1629,carousel,230,220,265
1630,carousel,964,269,283
1631,static_image,373,254,163
1632,reels,625,295,34
1633,reels,151,88,40
1634,carousel,883,135,253
1635,static_image,148,235,391
1636,reels,316,189,194
1637,static_image,620,136,186
1638,carousel,471,67,189
1639,static_image,670,106,305
1640,static_image,715,280,99
1641,reels,413,171,354
1642,static_image,549,233,465
1643,carousel,440,151,247
1644,static_image,198,90,337
1645,reels,481,297,217
1646,carousel,131,87,185
1647,carousel,371,167,344
1648,reels,777,141,319
1649,static_image,454,143,464
1650,reels,849,190,392
1651,static_image,583,235,221
1652,carousel,238,16,74
1653,static_image,290,133,491
1654,static_image,767,45,117
1655,carousel,456,57,58
1656,carousel,949,247,290
1657,carousel,76,208,278
1658,carousel,156,139,326
1659,carousel,136,204,168
1660,carousel,303,150,236
1661,static_image,179,72,279
1662,carousel,79,22,349
1663,reels,931,171,452
1664,reels,528,281,488
1665,reels,611,232,79
1666,static_image,602,95,312
1667,static_image,517,293,232
1668,static_image,705,278,168
1669,reels,543,281,126
1670,carousel,502,162,197
1671,reels,316,84,165
1672,carousel,50,272,427
1673,carousel,402,151,250
1674,static_image,58,256,494
1675,reels,356,9,402
1676,reels,867,154,315
1677,carousel,865,8,290
1678,reels,243,215,461
1679,static_image,497,207,137
1680,carousel,782,204,434
1681,reels,275,139,50
1682,reels,690,127,274
1683,static_image,876,144,155
1684,static_image,810,277,424
1685,reels,472,101,446
1686,carousel,236,74,158
1687,carousel,702,238,326
1688,reels,328,256,106
1689,reels,69,82,35
1690,static_image,72,100,62
1691,reels,325,69,376
1692,reels,794,9,129
1693,carousel,204,12,262
1694,carousel,400,220,169
1695,reels,430,242,366
1696,carousel,388,46,441
1697,carousel,107,141,407
1698,reels,123,283,250
1699,carousel,246,133,428
1700,reels,898,11,72
1701,static_image,304,202,404
1702,reels,303,22,111
1703,reels,802,53,276
1704,static_image,263,247,209
1705,static_image,369,170,91
1706,static_image,795,26,391
1707,static_image,583,67,139
1708,reels,703,157,111
1709,reels,958,31,452
1710,static_image,273,62,130
1711,static_image,494,171,17
1712,carousel,863,146,309
1713,carousel,455,129,14
1714,carousel,645,248,362
1715,static_image,208,195,404
1716,carousel,304,85,265
1717,carousel,752,178,486
1718,static_image,111,35,192
1719,static_image,207,279,415
1720,carousel,178,254,129
1721,reels,621,182,422
1722,reels,800,103,20
1723,static_image,436,188,380
1724,carousel,306,25,258
1725,static_image,498,291,160
1726,static_image,763,255,107
1727,static_image,241,283,188
1728,reels,799,244,150
1729,static_image,986,288,92
1730,carousel,593,84,240
1731,reels,889,139,287
1732,reels,514,5,407
1733,static_image,568,199,385
1734,carousel,954,14,327
1735,reels,844,127,174
1736,static_image,114,280,429
1737,reels,244,273,359
1738,reels,834,287,88
1739,static_image,339,170,219
1740,static_image,379,61,59
1741,static_image,724,39,32
1742,carousel,232,21,113
1743,carousel,547,103,60
1744,carousel,634,203,346
1745,reels,588,136,35
1746,reels,276,41,16
1747,carousel,721,256,485
1748,carousel,529,36,194
1749,static_image,811,217,430
1750,reels,863,34,431
1751,static_image,322,275,30
1752,static_image,122,160,49
1753,carousel,581,54,61
1754,static_image,286,277,207
1755,carousel,247,274,346
1756,carousel,633,96,295
1757,static_image,621,217,392
1758,carousel,834,300,193
1759,static_image,519,223,462
1760,carousel,220,97,291
1761,reels,566,177,346
1762,carousel,596,231,487
1763,reels,974,166,291
1764,reels,915,195,221
1765,static_image,490,170,321
1766,carousel,626,284,119
1767,reels,834,286,484
1768,static_image,310,189,241
1769,reels,456,5,381
1770,carousel,341,13,275
1771,carousel,961,159,13
1772,reels,277,114,448
1773,reels,72,146,480
1774,static_image,573,289,302
1775,static_image,208,53,29
1776,reels,414,84,80
1777,reels,425,132,129
1778,reels,880,158,57
1779,static_image,459,296,479
1780,carousel,801,44,380
1781,reels,861,252,98
1782,reels,895,300,429
1783,carousel,659,158,29
1784,static_image,877,300,205
1785,carousel,848,33,481
1786,reels,406,227,223
1787,carousel,940,121,392
1788,static_image,919,10,334
